,city,State,State Full,County,"Internal Revenue Service,"
52010,Cameron,TX,Texas,MILAM,"Cross Roads,"
52011,Cameron,TX,Texas,MILAM,"Pettibone,"
52012,Copperas Cove,TX,Texas,CORYELL,"Copperas Cove,"
52013,Copperas Cove,TX,Texas,CORYELL,"Topsey,"
52014,Davilla,TX,Texas,MILAM,"Davilla,"
52015,Eddy,TX,Texas,MCLENNAN,"Blevins,"
52016,Eddy,TX,Texas,MCLENNAN,"Dot,"
52017,Eddy,TX,Texas,MCLENNAN,"Cego,"
52018,Eddy,TX,Texas,MCLENNAN,"Eddy,"
52019,Evant,TX,Texas,CORYELL,"Bee House,"
52020,Evant,TX,Texas,CORYELL,"Evant,"
52021,Flat,TX,Texas,CORYELL,"Flat,"
52022,Florence,TX,Texas,WILLIAMSON,"Florence,"
52023,Gatesville,TX,Texas,CORYELL,"Izoro,"
52024,Gatesville,TX,Texas,CORYELL,"Arnett,"
52025,Gatesville,TX,Texas,CORYELL,"South Mountain,"
52026,Gatesville,TX,Texas,CORYELL,"Gatesville,"
52027,Gatesville,TX,Texas,CORYELL,"Pidcoke,"
52028,Gatesville,TX,Texas,CORYELL,"Leon Junction,"
52029,Gatesville,TX,Texas,CORYELL,"Mountain,"
52030,Gatesville,TX,Texas,CORYELL,"South Mtn,"
52031,Gatesville,TX,Texas,CORYELL,"Fort Gates,"
52032,Gatesville,TX,Texas,CORYELL,"Levita,"
52033,Gatesville,TX,Texas,CORYELL,"Ater,"
52034,Granger,TX,Texas,WILLIAMSON,"Friendship,"
52035,Granger,TX,Texas,WILLIAMSON,"Granger,"
52036,Hamilton,TX,Texas,HAMILTON,"Hamilton,"
52037,Hamilton,TX,Texas,HAMILTON,"Shive,"
52038,Hamilton,TX,Texas,HAMILTON,"Indian Gap,"
52039,Heidenheimer,TX,Texas,BELL,"Heidenheimer,"
52040,Holland,TX,Texas,BELL,"Sparks,"
52041,Holland,TX,Texas,BELL,"Vilas,"
52042,Holland,TX,Texas,BELL,"Holland,"
52043,Jarrell,TX,Texas,WILLIAMSON,"New Corn Hill,"
52044,Jarrell,TX,Texas,WILLIAMSON,"Theon,"
52045,Jarrell,TX,Texas,WILLIAMSON,"Jarrell,"
52046,Jonesboro,TX,Texas,CORYELL,"Ireland,"
52047,Jonesboro,TX,Texas,CORYELL,"Lanham,"
52048,Jonesboro,TX,Texas,CORYELL,"Pancake,"
52049,Jonesboro,TX,Texas,CORYELL,"Jonesboro,"
52050,Kempner,TX,Texas,LAMPASAS,"Kempner,"
52051,Kempner,TX,Texas,LAMPASAS,"Rumley,"
52052,Killeen,TX,Texas,BELL,"Killeen,"
52053,Killeen,TX,Texas,BELL,"Youngsport,"
52054,Killeen,TX,Texas,BELL,"Maxdale,"
52055,Fort Hood,TX,Texas,BELL,"Fort Hood,"
52056,Fort Hood,TX,Texas,BELL,"Clear Creek,"
52057,Fort Hood,TX,Texas,BELL,"Montague Village,"
52058,Fort Hood,TX,Texas,BELL,"Killeen,"
52059,Fort Hood,TX,Texas,BELL,"Chaffee Village,"
52060,Fort Hood,TX,Texas,BELL,"Mcnair Village,"
52061,Harker Heights,TX,Texas,BELL,"Harker Hts,"
52062,Harker Heights,TX,Texas,BELL,"Killeen,"
52063,Harker Heights,TX,Texas,BELL,"Harker Heights,"
52064,Lampasas,TX,Texas,LAMPASAS,"Lake Victor,"
52065,Lampasas,TX,Texas,LAMPASAS,"Naruna,"
52066,Lampasas,TX,Texas,LAMPASAS,"Watson,"
52067,Lampasas,TX,Texas,LAMPASAS,"Nix,"
52068,Lampasas,TX,Texas,LAMPASAS,"Lampasas,"
52069,Little River Academy,TX,Texas,BELL,"Ltl Rvr Acad,"
52070,Little River Academy,TX,Texas,BELL,"Academy,"
52071,Little River Academy,TX,Texas,BELL,"Little River Academy,"
52072,Milano,TX,Texas,MILAM,"Milano,"
52073,Moody,TX,Texas,MCLENNAN,"White Hall,"
52074,Moody,TX,Texas,MCLENNAN,"Willow Grove,"
52075,Moody,TX,Texas,MCLENNAN,"Moody,"
52076,Moody,TX,Texas,MCLENNAN,"Meador Grove,"
52077,Moody,TX,Texas,MCLENNAN,"Whitson,"
52078,Moody,TX,Texas,MCLENNAN,"Stampede,"
52079,Mound,TX,Texas,CORYELL,"Mound,"
52080,Nolanville,TX,Texas,BELL,"Nolanville,"
52081,Oglesby,TX,Texas,CORYELL,"Cavitt,"
52082,Oglesby,TX,Texas,CORYELL,"Oglesby,"
52083,Oglesby,TX,Texas,CORYELL,"Pecangrove,"
52084,Pendleton,TX,Texas,BELL,"Pendleton,"
52085,Pottsville,TX,Texas,HAMILTON,"Pottsville,"
52086,Purmela,TX,Texas,CORYELL,"Purmela,"
52087,Purmela,TX,Texas,CORYELL,"South Purmela,"
52088,Rockdale,TX,Texas,MILAM,"Praesel,"
52089,Rockdale,TX,Texas,MILAM,"Rockdale,"
52090,Rockdale,TX,Texas,MILAM,"Salty,"
52091,Rockdale,TX,Texas,MILAM,"Minerva,"
52092,Rogers,TX,Texas,BELL,"Edgeworth,"
52093,Rogers,TX,Texas,BELL,"Leedale,"
52094,Rogers,TX,Texas,BELL,"Red Ranger,"
52095,Rogers,TX,Texas,BELL,"Rogers,"
52096,Rosebud,TX,Texas,FALLS,"Wilderville,"
52097,Rosebud,TX,Texas,FALLS,"Briary,"
52098,Rosebud,TX,Texas,FALLS,"New Clarkson,"
52099,Rosebud,TX,Texas,FALLS,"Baileyville,"
52100,Rosebud,TX,Texas,FALLS,"Cedar Springs,"
52101,Rosebud,TX,Texas,FALLS,"Terrys Chapel,"
52102,Rosebud,TX,Texas,FALLS,"Zipperlenville,"
52103,Rosebud,TX,Texas,FALLS,"Rosebud,"
52104,Salado,TX,Texas,BELL,"Prairie Dell,"
52105,Salado,TX,Texas,BELL,"Salado,"
52106,Schwertner,TX,Texas,WILLIAMSON,"Schwertner,"
52107,Taylor,TX,Texas,WILLIAMSON,"Noack,"
52108,Taylor,TX,Texas,WILLIAMSON,"Rices Crossing,"
52109,Taylor,TX,Texas,WILLIAMSON,"Taylor,"
52110,Taylor,TX,Texas,WILLIAMSON,"Hare,"
52111,Taylor,TX,Texas,WILLIAMSON,"Normans Crossing,"
52112,Taylor,TX,Texas,WILLIAMSON,"Sandoval,"
52113,Taylor,TX,Texas,WILLIAMSON,"Hoxie,"
52114,Taylor,TX,Texas,WILLIAMSON,"Waterloo,"
52115,Taylor,TX,Texas,WILLIAMSON,"Frame Switch,"
52116,Taylor,TX,Texas,WILLIAMSON,"Laneport,"
52117,Thorndale,TX,Texas,MILAM,"Detmold,"
52118,Thorndale,TX,Texas,MILAM,"San Gabriel,"
52119,Thorndale,TX,Texas,MILAM,"Gano,"
52120,Thorndale,TX,Texas,MILAM,"Nile,"
52121,Thorndale,TX,Texas,MILAM,"Thorndale,"
52122,Thorndale,TX,Texas,MILAM,"Lilac,"
52123,Thrall,TX,Texas,WILLIAMSON,"Thrall,"
52124,Troy,TX,Texas,BELL,"Troy,"
52125,Troy,TX,Texas,BELL,"Belfalls,"
52126,Gatesville,TX,Texas,CORYELL,"Lane Murray Prison,"
52127,Gatesville,TX,Texas,CORYELL,"Alfred P Hughes Unit,"
52128,Gatesville,TX,Texas,CORYELL,"Hilltop Unit Tdc,"
52129,Gatesville,TX,Texas,CORYELL,"Craine Unit,"
52130,Abbott,TX,Texas,HILL,"Menlow,"
52131,Abbott,TX,Texas,HILL,"Abbott,"
52132,Aquilla,TX,Texas,HILL,"Aquilla,"
52133,Avalon,TX,Texas,ELLIS,"Avalon,"
52134,Axtell,TX,Texas,MCLENNAN,"Elk,"
52135,Axtell,TX,Texas,MCLENNAN,"Billington,"
52136,Axtell,TX,Texas,MCLENNAN,"Axtell,"
52137,Blooming Grove,TX,Texas,NAVARRO,"Blooming Grv,"
52138,Blooming Grove,TX,Texas,NAVARRO,"Blooming Grove,"
52139,Blum,TX,Texas,HILL,"Blum,"
52140,Brandon,TX,Texas,HILL,"Brandon,"
52141,Bremond,TX,Texas,ROBERTSON,"Petteway,"
52142,Bremond,TX,Texas,ROBERTSON,"Tidwell Prairie,"
52143,Bremond,TX,Texas,ROBERTSON,"Hammond,"
52144,Bremond,TX,Texas,ROBERTSON,"Bremond,"
52145,Bruceville,TX,Texas,MCLENNAN,"Bruceville,"
52146,Bruceville,TX,Texas,MCLENNAN,"Bruceville Eddy,"
52147,Bynum,TX,Texas,HILL,"Bynum,"
52148,Chilton,TX,Texas,FALLS,"Mooresville,"
52149,Chilton,TX,Texas,FALLS,"Chilton,"
52150,Chilton,TX,Texas,FALLS,"North Prairie,"
52151,China Spring,TX,Texas,MCLENNAN,"China Spring,"
52152,Clifton,TX,Texas,BOSQUE,"Lakewood Harbor,"
52153,Clifton,TX,Texas,BOSQUE,"Hurst Springs,"
52154,Clifton,TX,Texas,BOSQUE,"Norse,"
52155,Clifton,TX,Texas,BOSQUE,"Laguna Park,"
52156,Clifton,TX,Texas,BOSQUE,"Smiths Bend,"
52157,Clifton,TX,Texas,BOSQUE,"Womack,"
52158,Clifton,TX,Texas,BOSQUE,"Clifton,"
52159,Coolidge,TX,Texas,LIMESTONE,"Mustang,"
52160,Coolidge,TX,Texas,LIMESTONE,"Echols,"
52161,Coolidge,TX,Texas,LIMESTONE,"Coolidge,"
52162,Covington,TX,Texas,HILL,"Covington,"
52163,Cranfills Gap,TX,Texas,BOSQUE,"Cranfills Gap,"
52164,Crawford,TX,Texas,MCLENNAN,"Crawford,"
52165,Crawford,TX,Texas,MCLENNAN,"Ocee,"
52166,Dawson,TX,Texas,NAVARRO,"Dawson,"
52167,Dawson,TX,Texas,NAVARRO,"Springhill,"
52168,Elm Mott,TX,Texas,MCLENNAN,"Elm Mott,"
52169,Frost,TX,Texas,NAVARRO,"Emmett,"
52170,Frost,TX,Texas,NAVARRO,"Frost,"
52171,Groesbeck,TX,Texas,LIMESTONE,"Lk Limestone,"
52172,Groesbeck,TX,Texas,LIMESTONE,"Lake Limestone,"
52173,Groesbeck,TX,Texas,LIMESTONE,"Thelma,"
52174,Groesbeck,TX,Texas,LIMESTONE,"Groesbeck,"
52175,Groesbeck,TX,Texas,LIMESTONE,"Box Church,"
52176,Hewitt,TX,Texas,MCLENNAN,"Hewitt,"
52177,Laguna Park,TX,Texas,BOSQUE,"Clifton,"
52178,Laguna Park,TX,Texas,BOSQUE,"Laguna Park,"
52179,Hillsboro,TX,Texas,HILL,"Chat,"
52180,Hillsboro,TX,Texas,HILL,"Vaughan,"
52181,Hillsboro,TX,Texas,HILL,"Winslow,"
52182,Hillsboro,TX,Texas,HILL,"Lovelace,"
52183,Hillsboro,TX,Texas,HILL,"Hillsboro,"
52184,Hillsboro,TX,Texas,HILL,"Peoria,"
52185,Hillsboro,TX,Texas,HILL,"Woodbury,"
52186,Hubbard,TX,Texas,HILL,"Pelham,"
52187,Hubbard,TX,Texas,HILL,"Hubbard,"
52188,Iredell,TX,Texas,BOSQUE,"Iredell,"
52189,Irene,TX,Texas,HILL,"Irene,"
52190,Italy,TX,Texas,ELLIS,"Italy,"
52191,Kopperl,TX,Texas,BOSQUE,"Kimball,"
52192,Kopperl,TX,Texas,BOSQUE,"Eulogy,"
52193,Kopperl,TX,Texas,BOSQUE,"Brazos Point,"
52194,Kopperl,TX,Texas,BOSQUE,"Kopperl,"
52195,Kosse,TX,Texas,LIMESTONE,"Kosse,"
52196,Kosse,TX,Texas,LIMESTONE,"Denny,"
52197,Kosse,TX,Texas,LIMESTONE,"Headsville,"
52198,Kosse,TX,Texas,LIMESTONE,"Alto Springs,"
52199,Leroy,TX,Texas,MCLENNAN,"Leroy,"
52200,Lorena,TX,Texas,MCLENNAN,"Rosenthal,"
52201,Lorena,TX,Texas,MCLENNAN,"Lorena,"
52202,Lorena,TX,Texas,MCLENNAN,"Golinda,"
52203,Lorena,TX,Texas,MCLENNAN,"Levi,"
52204,Lott,TX,Texas,FALLS,"Durango,"
52205,Lott,TX,Texas,FALLS,"Goodville,"
52206,Lott,TX,Texas,FALLS,"Lott,"
52207,Lott,TX,Texas,FALLS,"Travis,"
52208,Lott,TX,Texas,FALLS,"Barclay,"
52209,Lott,TX,Texas,FALLS,"Westphalia,"
52210,Mc Gregor,TX,Texas,MCLENNAN,"Mcgregor,"
52211,Mc Gregor,TX,Texas,MCLENNAN,"Mc Gregor,"
52212,Malone,TX,Texas,HILL,"Malone,"
52213,Marlin,TX,Texas,FALLS,"Mcclanahan,"
52214,Marlin,TX,Texas,FALLS,"Rocky Hill,"
52215,Marlin,TX,Texas,FALLS,"Marlin,"
52216,Mart,TX,Texas,MCLENNAN,"Kirk,"
52217,Mart,TX,Texas,MCLENNAN,"Ben Hur,"
52218,Mart,TX,Texas,MCLENNAN,"Mart,"
52219,Mart,TX,Texas,MCLENNAN,"Watt,"
52220,Meridian,TX,Texas,BOSQUE,"Meridian,"
52221,Mertens,TX,Texas,HILL,"Mertens,"
52222,Mexia,TX,Texas,LIMESTONE,"Shiloh,"
52223,Mexia,TX,Texas,LIMESTONE,"Mexia,"
52224,Mexia,TX,Texas,LIMESTONE,"Prairie Grove,"
52225,Mexia,TX,Texas,LIMESTONE,"Fallon,"
52226,Mexia,TX,Texas,LIMESTONE,"Forest Glade,"
52227,Mexia,TX,Texas,LIMESTONE,"Point Enterprise,"
52228,Milford,TX,Texas,ELLIS,"Milford,"
52229,Milford,TX,Texas,ELLIS,"Iverson,"
52230,Morgan,TX,Texas,BOSQUE,"Lakeside Village,"
52231,Morgan,TX,Texas,BOSQUE,"Morgan,"
52232,Morgan,TX,Texas,BOSQUE,"Poesville,"
52233,Mount Calm,TX,Texas,HILL,"Birome,"
52234,Mount Calm,TX,Texas,HILL,"Mount Calm,"
52235,Penelope,TX,Texas,HILL,"Penelope,"
52236,Prairie Hill,TX,Texas,LIMESTONE,"Prairie Hill,"
52237,Purdon,TX,Texas,NAVARRO,"Pursley,"
52238,Purdon,TX,Texas,NAVARRO,"Navarro Mills,"
52239,Purdon,TX,Texas,NAVARRO,"Silver City,"
52240,Purdon,TX,Texas,NAVARRO,"Purdon,"
52241,Purdon,TX,Texas,NAVARRO,"Jester,"
52242,Reagan,TX,Texas,FALLS,"Reagan,"
52243,Reagan,TX,Texas,FALLS,"Eloise,"
52244,Richland,TX,Texas,NAVARRO,"Richland,"
52245,Riesel,TX,Texas,MCLENNAN,"Perry,"
52246,Riesel,TX,Texas,MCLENNAN,"Riesel,"
52247,Riesel,TX,Texas,MCLENNAN,"Otto,"
52248,Ross,TX,Texas,MCLENNAN,"Ross,"
52249,Satin,TX,Texas,FALLS,"Satin,"
52250,Tehuacana,TX,Texas,LIMESTONE,"Tehuacana,"
52251,Thornton,TX,Texas,LIMESTONE,"Bighill,"
52252,Thornton,TX,Texas,LIMESTONE,"Odds,"
52253,Thornton,TX,Texas,LIMESTONE,"Oletha,"
52254,Thornton,TX,Texas,LIMESTONE,"Davis Prairie,"
52255,Thornton,TX,Texas,LIMESTONE,"Thornton,"
52256,Thornton,TX,Texas,LIMESTONE,"Old Union,"
52257,Valley Mills,TX,Texas,BOSQUE,"Valley Mills,"
52258,Valley Mills,TX,Texas,BOSQUE,"Mosheim,"
52259,Walnut Springs,TX,Texas,BOSQUE,"Walnut Springs,"
52260,Walnut Springs,TX,Texas,BOSQUE,"Walnut Spgs,"
52261,West,TX,Texas,MCLENNAN,"Tours,"
52262,West,TX,Texas,MCLENNAN,"Rogers Hill,"
52263,West,TX,Texas,MCLENNAN,"West,"
52264,Whitney,TX,Texas,HILL,"Whitney,"
52265,Wortham,TX,Texas,FREESTONE,"Currie,"
52266,Wortham,TX,Texas,FREESTONE,"Wortham,"
52267,Waco,TX,Texas,MCLENNAN,"Waco,"
52268,Waco,TX,Texas,MCLENNAN,"Bellmead,"
52269,Waco,TX,Texas,MCLENNAN,"Hallsburg,"
52270,Waco,TX,Texas,MCLENNAN,"Gholson,"
52271,Waco,TX,Texas,MCLENNAN,"Lacy Lakeview,"
52272,Waco,TX,Texas,MCLENNAN,"Northcrest,"
52273,Waco,TX,Texas,MCLENNAN,"Robinson,"
52274,Waco,TX,Texas,MCLENNAN,"Bosqueville,"
52275,Waco,TX,Texas,MCLENNAN,"Rock Creek,"
52276,Waco,TX,Texas,MCLENNAN,"Speegleville,"
52277,Waco,TX,Texas,MCLENNAN,"Beverly Hills,"
52278,Woodway,TX,Texas,MCLENNAN,"Woodway,"
52279,Woodway,TX,Texas,MCLENNAN,"Waco,"
52280,Waco,TX,Texas,MCLENNAN,"Amer Income Life Ins,"
52281,Waco,TX,Texas,MCLENNAN,"Va Regional Office,"
52282,Brownwood,TX,Texas,BROWN,"Brownwood,"
52283,Brownwood,TX,Texas,BROWN,"Lake Shore,"
52284,Brownwood,TX,Texas,BROWN,"Indian Creek,"
52285,Brownwood,TX,Texas,BROWN,"Shamrock Shores,"
52286,Brownwood,TX,Texas,BROWN,"Thrifty,"
52287,Brownwood,TX,Texas,BROWN,"Lake Brownwood,"
52288,Brownwood,TX,Texas,BROWN,"Grosvenor,"
52289,Early,TX,Texas,BROWN,"Early,"
52290,Early,TX,Texas,BROWN,"Brownwood,"
52291,Art,TX,Texas,MASON,"Art,"
52292,Ballinger,TX,Texas,RUNNELS,"Blanton,"
52293,Ballinger,TX,Texas,RUNNELS,"Ballinger,"
52294,Ballinger,TX,Texas,RUNNELS,"Bethel,"
52295,Ballinger,TX,Texas,RUNNELS,"Pony,"
52296,Bangs,TX,Texas,BROWN,"Bangs,"
52297,Bend,TX,Texas,SAN SABA,"Bend,"
52298,Brady,TX,Texas,MCCULLOCH,"Brady,"
52299,Brady,TX,Texas,MCCULLOCH,"Calf Creek,"
52300,Brady,TX,Texas,MCCULLOCH,"Fife,"
52301,Brady,TX,Texas,MCCULLOCH,"Katemcy,"
52302,Brookesmith,TX,Texas,BROWN,"Brookesmith,"
52303,Burkett,TX,Texas,COLEMAN,"Burkett,"
52304,Castell,TX,Texas,LLANO,"Castell,"
52305,Cherokee,TX,Texas,SAN SABA,"Cherokee,"
52306,Coleman,TX,Texas,COLEMAN,"Fisk,"
52307,Coleman,TX,Texas,COLEMAN,"Silver Valley,"
52308,Coleman,TX,Texas,COLEMAN,"Coleman,"
52309,Coleman,TX,Texas,COLEMAN,"Mozelle,"
52310,Coleman,TX,Texas,COLEMAN,"Echo,"
52311,Doole,TX,Texas,MCCULLOCH,"Doole,"
52312,Eden,TX,Texas,CONCHO,"Eden,"
52313,Fort Mc Kavett,TX,Texas,MENARD,"Fort Mckavett,"
52314,Fort Mc Kavett,TX,Texas,MENARD,"Fort Mc Kavett,"
52315,Fredonia,TX,Texas,MASON,"Fredonia,"
52316,Goldthwaite,TX,Texas,MILLS,"Caradan,"
52317,Goldthwaite,TX,Texas,MILLS,"Goldthwaite,"
52318,Gouldbusk,TX,Texas,COLEMAN,"Gouldbusk,"
52319,Hext,TX,Texas,MENARD,"Hext,"
52320,Junction,TX,Texas,KIMBLE,"Segovia,"
52321,Junction,TX,Texas,KIMBLE,"Junction,"
52322,Lohn,TX,Texas,MCCULLOCH,"Pear Valley,"
52323,Lohn,TX,Texas,MCCULLOCH,"Lohn,"
52324,Lohn,TX,Texas,MCCULLOCH,"Waldrip,"
52325,Lometa,TX,Texas,LAMPASAS,"Lometa,"
52326,Lometa,TX,Texas,LAMPASAS,"Scallorn,"
52327,London,TX,Texas,KIMBLE,"London,"
52328,Lowake,TX,Texas,CONCHO,"Lowake,"
52329,Mason,TX,Texas,MASON,"Streeter,"
52330,Mason,TX,Texas,MASON,"Mason,"
52331,May,TX,Texas,BROWN,"May,"
52332,Melvin,TX,Texas,MCCULLOCH,"Melvin,"
52333,Menard,TX,Texas,MENARD,"Menard,"
52334,Miles,TX,Texas,RUNNELS,"Miles,"
52335,Millersview,TX,Texas,CONCHO,"Millersview,"
52336,Mullin,TX,Texas,MILLS,"Mullin,"
52337,Norton,TX,Texas,RUNNELS,"Norton,"
52338,Paint Rock,TX,Texas,CONCHO,"Paint Rock,"
52339,Pontotoc,TX,Texas,MASON,"Pontotoc,"
52340,Priddy,TX,Texas,MILLS,"Priddy,"
52341,Richland Springs,TX,Texas,SAN SABA,"Richland Spgs,"
52342,Richland Springs,TX,Texas,SAN SABA,"Richland Springs,"
52343,Rochelle,TX,Texas,MCCULLOCH,"Rochelle,"
52344,Rockwood,TX,Texas,COLEMAN,"Rockwood,"
52345,Roosevelt,TX,Texas,KIMBLE,"Roosevelt,"
52346,Rowena,TX,Texas,RUNNELS,"Rowena,"
52347,San Saba,TX,Texas,SAN SABA,"Algerita,"
52348,San Saba,TX,Texas,SAN SABA,"Harkeyville,"
52349,San Saba,TX,Texas,SAN SABA,"San Saba,"
52350,Santa Anna,TX,Texas,COLEMAN,"Santa Anna,"
52351,Santa Anna,TX,Texas,COLEMAN,"Whon,"
52352,Star,TX,Texas,MILLS,"Star,"
52353,Talpa,TX,Texas,COLEMAN,"Talpa,"
52354,Telegraph,TX,Texas,EDWARDS,"Telegraph,"
52355,Valera,TX,Texas,COLEMAN,"Valera,"
52356,Valley Spring,TX,Texas,LLANO,"Valley Spring,"
52357,Veribest,TX,Texas,TOM GREEN,"Veribest,"
52358,Voca,TX,Texas,MCCULLOCH,"Voca,"
52359,Voss,TX,Texas,COLEMAN,"Leaday,"
52360,Voss,TX,Texas,COLEMAN,"Voss,"
52361,Zephyr,TX,Texas,BROWN,"Zephyr,"
52362,San Angelo,TX,Texas,TOM GREEN,"Grape Creek,"
52363,San Angelo,TX,Texas,TOM GREEN,"San Angelo,"
52364,Goodfellow AFB,TX,Texas,TOM GREEN,"Goodfellow AFB,"
52365,Goodfellow AFB,TX,Texas,TOM GREEN,"San Angelo,"
52366,Goodfellow AFB,TX,Texas,TOM GREEN,"Goodfelow AFB,"
52367,San Angelo,TX,Texas,TOM GREEN,"Angelo State University,"
52368,Barnhart,TX,Texas,IRION,"Barnhart,"
52369,Big Lake,TX,Texas,REAGAN,"Big Lake,"
52370,Big Lake,TX,Texas,REAGAN,"Best,"
52371,Big Lake,TX,Texas,REAGAN,"Texon,"
52372,Bronte,TX,Texas,COKE,"Bronte,"
52373,Carlsbad,TX,Texas,TOM GREEN,"Carlsbad,"
52374,Christoval,TX,Texas,TOM GREEN,"Christoval,"
52375,Eldorado,TX,Texas,SCHLEICHER,"Eldorado Afs,"
52376,Eldorado,TX,Texas,SCHLEICHER,"Eldorado,"
52377,Eola,TX,Texas,CONCHO,"Eola,"
52378,Knickerbocker,TX,Texas,TOM GREEN,"Knickerbocker,"
52379,Mereta,TX,Texas,TOM GREEN,"Mereta,"
52380,Mertzon,TX,Texas,IRION,"Sherwood,"
52381,Mertzon,TX,Texas,IRION,"Mertzon,"
52382,Ozona,TX,Texas,CROCKETT,"Ozona,"
52383,Robert Lee,TX,Texas,COKE,"Robert Lee,"
52384,Robert Lee,TX,Texas,COKE,"Silver,"
52385,Silver,TX,Texas,COKE,"Silver,"
52386,Sonora,TX,Texas,SUTTON,"Sonora,"
52387,Sterling City,TX,Texas,STERLING,"Sterling City,"
52388,Tennyson,TX,Texas,COKE,"Tennyson,"
52389,Vancourt,TX,Texas,TOM GREEN,"Vancourt,"
52390,Wall,TX,Texas,TOM GREEN,"Wall,"
52391,Water Valley,TX,Texas,TOM GREEN,"Water Valley,"
52392,Houston,TX,Texas,HARRIS,"Houston,"
52393,Houston,TX,Texas,HARRIS,"Clutch City,"
52394,Houston,TX,Texas,HARRIS,"West University Place,"
52395,Houston,TX,Texas,HARRIS,"W Univ Pl,"
52396,Houston,TX,Texas,HARRIS,"Southside Place,"
52397,Houston,TX,Texas,HARRIS,"Houston Heights,"
52398,Houston,TX,Texas,HARRIS,"Heights,"
52399,Houston,TX,Texas,HARRIS,"Cloverleaf,"
52400,Houston,TX,Texas,HARRIS,"Greens Bayou,"
52401,Houston,TX,Texas,HARRIS,"Hedwig Village,"
52402,Houston,TX,Texas,HARRIS,"Memorial Park,"
52403,Houston,TX,Texas,HARRIS,"Piney Point Village,"
52404,Houston,TX,Texas,HARRIS,"Hunters Creek Village,"
52405,Houston,TX,Texas,HARRIS,"Bunker Hill Village,"
52406,Houston,TX,Texas,HARRIS,"Spring Valley,"
52407,Houston,TX,Texas,HARRIS,"Piney Point,"
52408,Houston,TX,Texas,HARRIS,"Astroworld,"
52409,Houston,TX,Texas,HARRIS,"Astrodome,"
52410,Houston,TX,Texas,HARRIS,"Sheldon,"
52411,Houston,TX,Texas,HARRIS,"Jacinto City,"
52412,Houston,TX,Texas,HARRIS,"Va Hospital,"
52413,Houston,TX,Texas,HARRIS,"Sharpstown,"
52414,Houston,TX,Texas,HARRIS,"Aldine,"
52415,Houston,TX,Texas,HARRIS,"Kohrville,"
52416,Houston,TX,Texas,HARRIS,"Satsuma,"
52417,Houston,TX,Texas,HARRIS,"Bammel,"
52418,Houston,TX,Texas,HARRIS,"Jersey Vlg,"
52419,Houston,TX,Texas,HARRIS,"Jersey Village,"
52420,Houston,TX,Texas,HARRIS,"Trammells,"
52421,Houston,TX,Texas,HARRIS,"Greenway Plaza,"
52422,Houston,TX,Texas,FORT BEND,"Houston,"
52423,Houston,TX,Texas,HARRIS,"Gridiron,"
52424,Houston,TX,Texas,HARRIS,"Hilshire Village,"
52425,Houston,TX,Texas,HARRIS,"Lyndon B Johnson Space Cen,"
52426,Houston,TX,Texas,HARRIS,"Nassau Bay,"
52427,Houston,TX,Texas,HARRIS,"Clear Lake City,"
52428,Houston,TX,Texas,HARRIS,"Addicks,"
52429,Houston,TX,Texas,HARRIS,"Addicks Barker,"
52430,Houston,TX,Texas,HARRIS,"Usps Official,"
52431,Houston,TX,Texas,HARRIS,"University Of Houston,"
52432,Houston,TX,Texas,HARRIS,"Humble,"
52433,Houston,TX,Texas,HARRIS,"Ellington Field,"
52434,Houston,TX,Texas,HARRIS,"Chase Bank,"
52435,Houston,TX,Texas,HARRIS,"Bank Of America,"
52436,Conroe,TX,Texas,MONTGOMERY,"Lakeland,"
52437,Conroe,TX,Texas,MONTGOMERY,"Beach,"
52438,Conroe,TX,Texas,MONTGOMERY,"Camp Strake,"
52439,Conroe,TX,Texas,MONTGOMERY,"Conroe,"
52440,Conroe,TX,Texas,MONTGOMERY,"Tamina,"
52441,Conroe,TX,Texas,MONTGOMERY,"Woodloch,"
52442,Conroe,TX,Texas,MONTGOMERY,"Grangerland,"
52443,Conroe,TX,Texas,MONTGOMERY,"Cut And Shoot,"
52444,Conroe,TX,Texas,MONTGOMERY,"Panorama Village,"
52445,Conroe,TX,Texas,MONTGOMERY,"Panorama Vlg,"
52446,North Houston,TX,Texas,HARRIS,"North Houston,"
52447,Montgomery,TX,Texas,MONTGOMERY,"Montgomery,"
52448,Willis,TX,Texas,MONTGOMERY,"Willis,"
52449,Willis,TX,Texas,MONTGOMERY,"Panorama Village,"
52450,Huntsville,TX,Texas,WALKER,"Huntsville,"
52451,Kingwood,TX,Texas,HARRIS,"Humble,"
52452,Kingwood,TX,Texas,HARRIS,"Kingwood,"
52453,Ace,TX,Texas,POLK,"Ace,"
52454,Cleveland,TX,Texas,LIBERTY,"Plum Grove,"
52455,Cleveland,TX,Texas,LIBERTY,"Midline,"
52456,Cleveland,TX,Texas,LIBERTY,"Clark,"
52457,Cleveland,TX,Texas,LIBERTY,"Security,"
52458,Cleveland,TX,Texas,LIBERTY,"Tarkington Prairie,"
52459,Cleveland,TX,Texas,LIBERTY,"Cleveland,"
52460,Cleveland,TX,Texas,LIBERTY,"Evergreen,"
52461,Cleveland,TX,Texas,LIBERTY,"Everitt,"
52462,Cleveland,TX,Texas,LIBERTY,"North Cleveland,"
52463,Cleveland,TX,Texas,LIBERTY,"Rayburn,"
52464,Coldspring,TX,Texas,SAN JACINTO,"Willow Springs,"
